Type,kittiSeq,vehicleId,valSeqNo,Augmentation,Seq Loss
Training,57,1,166,False,0.9121320343559642
Training,57,1,167,False,1.088908729652601
Training,57,3,170,False,0.225
Training,57,8,173,False,0.1
Training,57,10,176,False,1.0
Training,57,10,177,False,2.1
Validation,8,8,0,False,4.157656423615934
Validation,12,1,2,False,40.179915802700506
Validation,20,0,4,False,7.412007197832933
Validation,20,4,5,False,4.589997523800316
Validation,20,13,6,False,3.8062117375968625
Validation,20,46,7,False,21.09386392695315
Validation,20,122,9,False,24.469477888581743
Validation,20,122,10,False,2.178718218246633
Validation,5,31,16,False,4.844679072980187
Validation,18,6,25,False,5.722951065943553
Validation,18,6,26,False,8.52206949110111
Validation,7,22,30,False,36.997975891630325
Validation,11,0,33,False,10.534468605122012
Validation,11,35,37,False,10.702785365024239
Validation,57,1,42,False,1.4142135623730951
Validation,57,1,43,False,3.130171130612373
Training,4,2,1,False,23.831557309485152
Training,4,2,2,False,2.540675810763297
Training,4,2,3,False,0.5267766952966368
Training,4,2,4,False,7.313894682907727
Training,8,8,6,False,10.421226490847568
Training,8,8,7,False,14.974035360342844
Training,8,8,8,False,68.52559745567495
Training,8,8,9,False,23.582897296621933
Training,8,8,10,False,140.77300314012064
Training,8,13,11,False,63.42750893681606
Training,8,13,12,False,79.18576500325752
Training,8,13,13,False,4.26122380668432
Training,20,0,21,False,9.913475256603524
Training,20,0,22,False,23.214093219307404
Training,20,3,24,False,2.184958640941704
Training,20,5,25,False,9.746289954665393
Training,20,5,26,False,19.916369176394124
Training,20,7,27,False,6.137722143575132
Training,20,9,28,False,9.715686427489219
Training,20,12,30,False,128.4668474611315
Training,20,12,31,False,5.338854157182984
Training,20,12,32,False,5.818357053128799
Training,20,12,33,False,4.456003194091482
Training,20,12,34,False,4.322234556854358
Training,20,12,35,False,8.449395988035414
Training,20,12,36,False,8.203039767439963
Training,20,12,37,False,12.705259521157524
Training,20,12,38,False,7.310697209007586
Training,20,13,39,False,13.73375317877277
Training,20,13,40,False,14.934003707491849
Training,20,15,41,False,39.50843114784993
Training,20,16,42,False,8.79731084666265
Training,20,16,43,False,60.92131704480407
Training,20,16,44,False,10.509251765591152
Training,20,19,45,False,20.880791460201795
Training,20,55,49,False,26.007109869371572
Training,20,122,57,False,9.793677189802015
Training,84,2,58,False,2.6711248840956543
Training,84,3,59,False,4.149386149323454
Training,84,5,60,False,4.581295526536616
Training,84,14,64,False,16.21573703072492
Training,84,14,65,False,11.598429065578625
Training,84,48,69,False,22.067759714349204
Training,5,31,77,False,3.4419106172421507
Training,9,16,82,False,3.763565070096302
Training,6,12,97,False,40.754163948531755
Training,10,0,98,False,1.733377318190715
Training,10,0,99,False,5.247210787107723
Training,10,0,100,False,2.514198934163569
Training,10,0,101,False,4.675072185751678
Training,18,1,105,False,23.01200520841531
Training,18,2,106,False,5.612239445053258
Training,18,2,107,False,1.8212038862965527
Training,18,2,108,False,5.65
Training,18,2,109,False,1.75
Training,18,3,110,False,21.17220864343654
Training,18,3,111,False,1.100876446268078
Training,18,3,112,False,9.288332636433427
Training,18,3,113,False,2.91707187081701
Training,18,6,114,False,13.055643806544898
Training,18,16,115,False,5.231070322538664
Training,3,0,120,False,18.868189109759474
Training,3,1,121,False,180.33472558611552
Training,7,11,124,False,33.07387237337237
Training,11,0,138,False,7.273982382135193
Training,11,0,139,False,12.015518422323789
Training,11,0,140,False,3.083113883008419
Training,11,0,141,False,8.45721019075916
Training,11,28,145,False,10.917135204966392
Training,11,39,149,False,17.335800486581903
Training,11,43,151,False,11.640492037393933
Training,11,51,153,False,18.917249564519317
Training,15,2,154,False,40.95110638865166
Training,15,18,156,False,8.686649140905729
Training,19,42,159,False,35.98761587734036
Training,19,63,161,False,6.9675455921506995
Training,19,72,162,False,10.538665370059169
Training,19,88,164,False,15.607081582654079
Training,57,1,165,False,1.4142135623730951
Training,57,1,166,False,0.95
Training,57,1,167,False,0.0
Training,57,3,170,False,0.225
Training,57,8,173,False,3.314959343886683
Training,57,10,176,False,0.0
Training,57,10,177,False,2.2625501882236834
Validation,8,8,0,False,5.82808362929659
Validation,12,1,2,False,28.606953508135735
Validation,20,0,4,False,6.073042137001176
Validation,20,4,5,False,4.568223636619604
Validation,20,13,6,False,4.153149202027322
Validation,20,46,7,False,20.26565290754301
Validation,20,122,9,False,24.804323175084257
Validation,20,122,10,False,2.0
Validation,5,31,16,False,2.7159858902329588
Validation,18,6,25,False,6.471526524511404
Validation,18,6,26,False,12.290882315611626
Validation,7,22,30,False,36.89955734529472
Validation,11,0,33,False,5.276534515492345
Validation,11,35,37,False,8.633708690324605
Validation,57,1,42,False,0.0
Validation,57,1,43,False,3.0
Training,4,2,1,False,20.468344941802723
Training,4,2,2,False,3.458612241101032
Training,4,2,3,False,1.8079286248454203
Training,4,2,4,False,1.475
Training,8,8,6,False,8.574626426441265
Training,8,8,7,False,10.873935706610974
Training,8,8,8,False,26.560352955826623
Training,8,8,9,False,10.33777465726727
Training,8,8,10,False,13.790621277969771
Training,8,13,11,False,29.746446038163015
Training,8,13,12,False,3.7240565678919553
Training,8,13,13,False,5.194502487546866
Training,20,0,21,False,9.67322648362702
Training,20,0,22,False,25.20150558059597
Training,20,3,24,False,2.6370193252220306
Training,20,5,25,False,10.75
Training,20,5,26,False,17.20622889077659
Training,20,7,27,False,4.317062814746718
Training,20,9,28,False,14.142694251973577
Training,20,12,30,False,16.407167643466295
Training,20,12,31,False,7.726558660252728
Training,20,12,32,False,8.053462900324583
Training,20,12,33,False,9.285157761918072
Training,20,12,34,False,2.2953318297351846
Training,20,12,35,False,9.000240916018678
Training,20,12,36,False,10.470858122724406
Training,20,12,37,False,13.144912107422817
Training,20,12,38,False,7.797839612465483
Training,20,13,39,False,40.23607216829089
Training,20,13,40,False,11.157183197036913
Training,20,15,41,False,9.931142142551808
Training,20,16,42,False,10.211461454420867
Training,20,16,43,False,12.671329668694131
Training,20,16,44,False,10.707159491220704
Training,20,19,45,False,18.617022602238936
Training,20,55,49,False,77.10224844135548
Training,20,122,57,False,11.270650328446921
Training,84,2,58,False,2.329470077184579
Training,84,3,59,False,1.0414213562373096
Training,84,5,60,False,1.5821091166354775
Training,84,14,64,False,13.503339476926792
Training,84,14,65,False,13.012265117999073
Training,84,48,69,False,19.007916398176285
Training,5,31,77,False,6.615307685642196
Training,9,16,82,False,27.850755823281748
Training,6,12,97,False,28.39393749938828
Training,10,0,98,False,4.917046122140392
Training,10,0,99,False,2.5010088841470477
Training,10,0,100,False,2.912264116999912
Training,10,0,101,False,4.243544611771769
Training,18,1,105,False,69.60628194444874
Training,18,2,106,False,22.061810710395754
Training,18,2,107,False,9.068524837651633
Training,18,2,108,False,4.652972906851507
Training,18,2,109,False,0.75
Training,18,3,110,False,15.90566522341864
Training,18,3,111,False,4.8620383963073515
Training,18,3,112,False,9.526565818327521
Training,18,3,113,False,3.532958001555626
Training,18,6,114,False,23.060189265577005
Training,18,16,115,False,3.5373634710196526
Training,3,0,120,False,16.771863210810572
Training,3,1,121,False,20.749126716654644
Training,7,11,124,False,55.80760732094052
Training,11,0,138,False,10.846812571381236
Training,11,0,139,False,9.251176036823471
Training,11,0,140,False,8.297526788768625
Training,11,0,141,False,30.76347581733806
Training,11,28,145,False,2.4241546085370826
Training,11,39,149,False,13.656887488068213
Training,11,43,151,False,48.1316976589206
Training,11,51,153,False,9.060458855962072
Training,15,2,154,False,80.00821491347365
Training,15,18,156,False,9.24536424880303
Training,19,42,159,False,4.614632964057823
Training,19,63,161,False,66.80366462719002
Training,19,72,162,False,3.641534580538535
Training,19,88,164,False,7.836637292557953
Training,57,1,165,False,7.24515842384673
Training,57,1,166,False,4.031362624900315
Training,57,1,167,False,0.875
Training,57,3,170,False,0.375
Training,57,8,173,False,1.075
Training,57,10,176,False,2.0
Training,57,10,177,False,2.4
Validation,8,8,0,False,5.832725852977917
Validation,12,1,2,False,37.514088808842004
Validation,20,0,4,False,5.15
Validation,20,4,5,False,4.568223636619604
Validation,20,13,6,False,3.267983423462718
Validation,20,46,7,False,19.11930384615842
Validation,20,122,9,False,16.365201900886653
Validation,20,122,10,False,1.975
Validation,5,31,16,False,2.1292004979290207
Validation,18,6,25,False,8.005692822817428
Validation,18,6,26,False,7.734915343666484
Validation,7,22,30,False,37.946333733092956
Validation,11,0,33,False,5.970074997552365
Validation,11,35,37,False,8.625346612955784
Validation,57,1,42,False,0.0
Validation,57,1,43,False,3.0
Training,4,2,1,False,18.407449439746618
Training,4,2,2,False,3.4184734592144324
Training,4,2,3,False,3.135883705846422
Training,4,2,4,False,2.025
Training,8,8,6,False,42.50155415742289
Training,8,8,7,False,5.390516795038684
Training,8,8,8,False,83.63531337757138
Training,8,8,9,False,13.188104436539046
Training,8,8,10,False,13.921821582433925
Training,8,13,11,False,77.11774438177729
Training,8,13,12,False,7.499355011952874
Training,8,13,13,False,16.200751577792808
Training,20,0,21,False,10.375
Training,20,0,22,False,22.412512546107116
Training,20,3,24,False,3.2264300923322944
Training,20,5,25,False,10.851424531836546
Training,20,5,26,False,39.02699568887361
Training,20,7,27,False,4.362638170109595
Training,20,9,28,False,9.593682883118959
Training,20,12,30,False,16.447984827875004
Training,20,12,31,False,5.634017214169589
Training,20,12,32,False,3.5217248463880813
Training,20,12,33,False,10.664431265995285
Training,20,12,34,False,2.4767276501186064
Training,20,12,35,False,6.097733608781789
Training,20,12,36,False,11.191440306416695
Training,20,12,37,False,11.81253294664656
Training,20,12,38,False,7.49148710770077
Training,20,13,39,False,3.866679257582888
Training,20,13,40,False,11.801620484410543
Training,20,15,41,False,1.9756868861100407
Training,20,16,42,False,9.082036012805776
Training,20,16,43,False,8.977636798909078
Training,20,16,44,False,7.914995988862221
Training,20,19,45,False,24.974985782623133
Training,20,55,49,False,20.97369076265203
Training,20,122,57,False,35.763295370845626
Training,84,2,58,False,2.261671558620563
Training,84,3,59,False,2.689244617178255
Training,84,5,60,False,4.659958640941705
Training,84,14,64,False,15.62447854739188
Training,84,14,65,False,3.0450222167674244
Training,84,48,69,False,8.194562406797804
Training,5,31,77,False,11.433478855890352
Training,9,16,82,False,3.04073484561917
Training,6,12,97,False,22.63724278013263
Training,10,0,98,False,5.8627372992921645
Training,10,0,99,False,2.6601864578774865
Training,10,0,100,False,3.127276203578224
Training,10,0,101,False,4.553220210001623
Training,18,1,105,False,15.124122350165873
Training,18,2,106,False,19.417405552310974
Training,18,2,107,False,1.599538101583698
Training,18,2,108,False,5.02592504102107
Training,18,2,109,False,3.2658731894953363
Training,18,3,110,False,2.969829907773293
Training,18,3,111,False,1.192801353416323
Training,18,3,112,False,10.44346533088012
Training,18,3,113,False,3.1836152725175757
Training,18,6,114,False,3.32215924426137
Training,18,16,115,False,6.392451226788987
Training,3,0,120,False,15.710958552650084
Training,3,1,121,False,10.27359770941244
Training,7,11,124,False,75.0109542537456
Training,11,0,138,False,29.950085115861775
Training,11,0,139,False,11.471118897135575
Training,11,0,140,False,5.0
Training,11,0,141,False,89.1966901393893
Training,11,28,145,False,15.760764147250388
Training,11,39,149,False,6.123214426973552
Training,11,43,151,False,24.461605407469687
Training,11,51,153,False,11.144942635408878
Training,15,2,154,False,66.59228448302501
Training,15,18,156,False,8.051931587733964
Training,19,42,159,False,7.846327147154634
Training,19,63,161,False,7.829668207369077
Training,19,72,162,False,11.935235475324152
Training,19,88,164,False,3.8246321172960065
Training,57,1,165,False,0.21213203435596428
Training,57,1,166,False,0.975
Training,57,1,167,False,0.0
Training,57,3,170,False,1.9530989446601872
Training,57,8,173,False,1.731449765181034
Training,57,10,176,False,1.3727922061357856
Training,57,10,177,False,2.325
Validation,8,8,0,False,3.35017625340321
Validation,12,1,2,False,35.70644142969032
Validation,20,0,4,False,5.358907219087897
Validation,20,4,5,False,5.383868765752819
Validation,20,13,6,False,2.6596435687684186
Validation,20,46,7,False,21.8516257197194
Validation,20,122,9,False,11.796255554901673
Validation,20,122,10,False,1.8828427124746192
Validation,5,31,16,False,2.7900854750693047
Validation,18,6,25,False,6.576248540206751
Validation,18,6,26,False,7.998161483367504
Validation,7,22,30,False,40.361526135511795
Validation,11,0,33,False,6.971652890057973
Validation,11,35,37,False,10.394736133817457
Validation,57,1,42,False,1.4142135623730951
Validation,57,1,43,False,3.130171130612373
Training,4,2,1,False,120.04354209213827
Training,4,2,2,False,2.1503705429320448
Training,4,2,3,False,1.6661237755614953
Training,4,2,4,False,4.16974848863045
Training,8,8,6,False,10.728369113191452
Training,8,8,7,False,5.102705417678279
Training,8,8,8,False,14.355612265318266
Training,8,8,9,False,7.026190048478687
Training,8,8,10,False,14.159334499524771
Training,8,13,11,False,125.12755079379818
Training,8,13,12,False,4.3399349011219455
Training,8,13,13,False,2.5247251420718726
Training,20,0,21,False,11.777153564830487
Training,20,0,22,False,13.086647902701127
Training,20,3,24,False,5.525
Training,20,5,25,False,10.019228927006463
Training,20,5,26,False,17.216603896862317
Training,20,7,27,False,4.85
Training,20,9,28,False,64.77996426208972
Training,20,12,30,False,7.125567223519914
Training,20,12,31,False,7.177148134869476
Training,20,12,32,False,7.330903548305486
Training,20,12,33,False,7.887185192734502
Training,20,12,34,False,13.425484131484486
Training,20,12,35,False,6.8314335793584835
Training,20,12,36,False,10.23714526177361
Training,20,12,37,False,13.005922345773376
Training,20,12,38,False,8.27722393343152
Training,20,13,39,False,14.182321899478444
Training,20,13,40,False,12.031284380610668
Training,20,15,41,False,19.286214384039518
Training,20,16,42,False,13.752902622373805
Training,20,16,43,False,10.120492048229314
Training,20,16,44,False,9.264942018101399
Training,20,19,45,False,19.245817335407317
Training,20,55,49,False,14.197189561358465
Training,20,122,57,False,11.748037634374365
Training,84,2,58,False,2.1436375698706684
Training,84,3,59,False,2.72476427397807
Training,84,5,60,False,2.0
Training,84,14,64,False,17.615496490397373
Training,84,14,65,False,14.623856299704244
Training,84,48,69,False,4.168631862433872
Training,5,31,77,False,12.88191607692437
Training,9,16,82,False,17.97850189981464
Training,6,12,97,False,27.91429423410434
Training,10,0,98,False,4.10287988682844
Training,10,0,99,False,2.1118534890335097
Training,10,0,100,False,1.5214228066462454
Training,10,0,101,False,2.5858351001396485
Training,18,1,105,False,117.5645160807862
Training,18,2,106,False,12.866510042924801
Training,18,2,107,False,4.190412332273908
Training,18,2,108,False,5.880867037778694
Training,18,2,109,False,0.6
Training,18,3,110,False,20.217282907232704
Training,18,3,111,False,2.15
Training,18,3,112,False,5.761693594627603
Training,18,3,113,False,3.4777684306457224
Training,18,6,114,False,7.629672431116283
Training,18,16,115,False,27.6128967597045
Training,3,0,120,False,44.67047810324031
Training,3,1,121,False,37.46130187928783
Training,7,11,124,False,86.4537193992987
Training,11,0,138,False,17.39521754815072
Training,11,0,139,False,5.1961738938997275
Training,11,0,140,False,10.472407809902387
Training,11,0,141,False,18.992130802177094
Training,11,28,145,False,16.677913024065113
Training,11,39,149,False,26.785598748535683
Training,11,43,151,False,66.24707786456726
Training,11,51,153,False,45.23824564069165
Training,15,2,154,False,180.5488287727825
Training,15,18,156,False,7.802556000824272
Training,19,42,159,False,15.863619075064184
Training,19,63,161,False,24.520788839925494
Training,19,72,162,False,56.48099653798471
Training,19,88,164,False,5.291307936587387
Training,57,1,165,False,1.0621320343559641
Training,57,1,166,False,1.0
Training,57,1,167,False,0.525
Training,57,3,170,False,5.3402557613519495
Training,57,8,173,False,4.283433500260931
Training,57,10,176,False,0.0
Training,57,10,177,False,1.875
Validation,8,8,0,False,3.2086245909998183
Validation,12,1,2,False,34.97209922106408
Validation,20,0,4,False,5.976063450709626
Validation,20,4,5,False,5.383868765752819
Validation,20,13,6,False,3.3607920533646136
Validation,20,46,7,False,19.60949755912541
Validation,20,122,9,False,83.9827357483531
Validation,20,122,10,False,2.23606797749979
Validation,5,31,16,False,1.710860286873657
Validation,18,6,25,False,7.881845708117953
Validation,18,6,26,False,10.799153768993904
Validation,7,22,30,False,127.44752785848577
Validation,11,0,33,False,6.422487373415291
Validation,11,35,37,False,10.45791177776029
Validation,57,1,42,False,1.4142135623730951
Validation,57,1,43,False,3.130171130612373
Training,4,2,1,False,14.006037644494914
Training,4,2,2,False,2.159729377858974
Training,4,2,3,False,1.5916167287829572
Training,4,2,4,False,4.276613663618656
Training,8,8,6,False,7.669415834301391
Training,8,8,7,False,6.758384543434443
Training,8,8,8,False,2.5786020432015393
Training,8,8,9,False,12.89130180028862
Training,8,8,10,False,10.437428264559664
Training,8,13,11,False,11.426110485728294
Training,8,13,12,False,4.362793933212753
Training,8,13,13,False,5.520058569190112
Training,20,0,21,False,9.475
Training,20,0,22,False,75.91312265901391
Training,20,3,24,False,3.525
Training,20,5,25,False,9.8
Training,20,5,26,False,17.160518212657937
Training,20,7,27,False,7.411761660718936
Training,20,9,28,False,1.6337297564321709
Training,20,12,30,False,25.049917317748303
Training,20,12,31,False,5.914891541519678
Training,20,12,32,False,8.268541976516248
Training,20,12,33,False,12.34531444353732
Training,20,12,34,False,36.45815145977282
Training,20,12,35,False,6.315425168841569
Training,20,12,36,False,9.47523258105316
Training,20,12,37,False,14.721278422703552
Training,20,12,38,False,7.816502424753702
Training,20,13,39,False,37.238016750829026
Training,20,13,40,False,9.642234934844547
Training,20,15,41,False,27.907445858636372
Training,20,16,42,False,42.72714531578661
Training,20,16,43,False,60.845122714158585
Training,20,16,44,False,10.524363653926173
Training,20,19,45,False,53.57103910667577
Training,20,55,49,False,14.4973381770583
Training,20,122,57,False,71.71676089362788
Training,84,2,58,False,2.5114838210304264
Training,84,3,59,False,5.149502448777461
Training,84,5,60,False,1.3103553390593272
Training,84,14,64,False,24.028012624939812
Training,84,14,65,False,17.47916721306439
Training,84,48,69,False,27.16441682217943
Training,5,31,77,False,10.300928301978278
Training,9,16,82,False,16.865459796695934
Training,6,12,97,False,24.86978052098965
Training,10,0,98,False,7.37021213265717
Training,10,0,99,False,1.7371056242139495
Training,10,0,100,False,1.6351695540072888
Training,10,0,101,False,6.488921715687047
Training,18,1,105,False,113.61518417169891
Training,18,2,106,False,8.159244295758608
Training,18,2,107,False,5.228950076011918
Training,18,2,108,False,4.613057075377034
Training,18,2,109,False,1.7559016994374947
Training,18,3,110,False,64.80402840066195
Training,18,3,111,False,3.925
Training,18,3,112,False,7.490421701851433
Training,18,3,113,False,1.9711235313569264
Training,18,6,114,False,4.0463159934493245
Training,18,16,115,False,3.859522580900139
Training,3,0,120,False,17.39652310441643
Training,3,1,121,False,17.24692793467178
Training,7,11,124,False,117.69735199472018
Training,11,0,138,False,57.840940774746194
Training,11,0,139,False,13.494906399281954
Training,11,0,140,False,9.199869040126185
Training,11,0,141,False,16.704348008003137
Training,11,28,145,False,18.408204060842962
Training,11,39,149,False,38.81619687231201
Training,11,43,151,False,52.55351382159763
Training,11,51,153,False,31.48532168707211
Training,15,2,154,False,33.34324177973084
Training,15,18,156,False,8.946388086344388
Training,19,42,159,False,11.504972264654059
Training,19,63,161,False,25.242349286933024
Training,19,72,162,False,40.29926854160961
Training,19,88,164,False,21.19562981179741
Training,57,1,165,False,0.9853553390593273
Training,57,1,166,False,1.0
Training,57,1,167,False,1.0
Training,57,3,170,False,1.225
Training,57,8,173,False,2.4494048386483707
Training,57,10,176,False,3.010462174715079
Training,57,10,177,False,10.206291388730312
Validation,8,8,0,False,66.59073426663836
Validation,12,1,2,False,36.90617776245436
Validation,20,0,4,False,4.685610707527818
Validation,20,4,5,False,3.9932236366196037
Validation,20,13,6,False,2.7840260469900473
Validation,20,46,7,False,20.260866858432195
Validation,20,122,9,False,84.45791238263814
Validation,20,122,10,False,1.9766123775561497
Validation,5,31,16,False,1.5590795933793982
Validation,18,6,25,False,7.973418443052935
Validation,18,6,26,False,10.825975205938239
Validation,7,22,30,False,88.1192771126496
Validation,11,0,33,False,8.899335446312877
Validation,11,35,37,False,9.481467194729403
Validation,57,1,42,False,0.0
Validation,57,1,43,False,3.0
Training,4,2,1,False,13.560491451448211
Training,4,2,2,False,37.90861605777794
Training,4,2,3,False,3.2317974918622285
Training,4,2,4,False,3.025
Training,8,8,6,False,61.767524566237725
Training,8,8,7,False,8.128268939642876
Training,8,8,8,False,33.06337449001404
Training,8,8,9,False,8.99676942428071
Training,8,8,10,False,15.762038507138817
Training,8,13,11,False,53.094446804433495
Training,8,13,12,False,3.1903526421395316
Training,8,13,13,False,37.9688358875051
Training,20,0,21,False,9.992549881402688
Training,20,0,22,False,17.672409488463174
Training,20,3,24,False,4.50669227735081
Training,20,5,25,False,10.846243279063895
Training,20,5,26,False,56.527125239587534
Training,20,7,27,False,7.218138926904169
Training,20,9,28,False,12.748567840927677
Training,20,12,30,False,50.73879070084381
Training,20,12,31,False,5.277981657870453
Training,20,12,32,False,6.926543729469958
Training,20,12,33,False,9.181093401656037
Training,20,12,34,False,7.607546692746292
Training,20,12,35,False,9.222346473725597
Training,20,12,36,False,10.243046961211105
Training,20,12,37,False,11.405740424788195
Training,20,12,38,False,9.955957040910604
Training,20,13,39,False,37.4196530967808
Training,20,13,40,False,8.08015155815215
Training,20,15,41,False,9.327418331878231
Training,20,16,42,False,15.560541076168107
Training,20,16,43,False,10.49338074947787
Training,20,16,44,False,6.789611019459407
Training,20,19,45,False,17.317453510253017
Training,20,55,49,False,15.540879092573622
Training,20,122,57,False,32.52509791294188
Training,84,2,58,False,17.972799263974412
Training,84,3,59,False,2.045820393249937
Training,84,5,60,False,1.6754383506122572
Training,84,14,64,False,9.56724776212493
Training,84,14,65,False,5.416074306745612
Training,84,48,69,False,23.661725685167887
Training,5,31,77,False,28.81710707316007
Training,9,16,82,False,5.141183041507648
Training,6,12,97,False,26.562225623235264
Training,10,0,98,False,3.0529488075267905
Training,10,0,99,False,1.3552433484627517
Training,10,0,100,False,4.403043086308813
Training,10,0,101,False,3.160476806756908
Training,18,1,105,False,3.7299587544379342
Training,18,2,106,False,14.610859312819509
Training,18,2,107,False,7.692057976712031
Training,18,2,108,False,5.756184960451369
Training,18,2,109,False,1.9959847109904245
Training,18,3,110,False,37.99679760736815
Training,18,3,111,False,1.585589501761639
Training,18,3,112,False,9.46163963045365
Training,18,3,113,False,3.9719486922110514
Training,18,6,114,False,9.500062674168163
Training,18,16,115,False,34.235247077174186
Training,3,0,120,False,41.76042128717836
Training,3,1,121,False,100.49176907437405
Training,7,11,124,False,81.27749837468298
Training,11,0,138,False,25.510788956635515
Training,11,0,139,False,10.814861712228527
Training,11,0,140,False,8.781784432637053
Training,11,0,141,False,19.44170387621462
Training,11,28,145,False,10.833554061683774
Training,11,39,149,False,38.4649649892643
Training,11,43,151,False,16.047030044337333
Training,11,51,153,False,28.13561626260913
Training,15,2,154,False,26.111637343274044
Training,15,18,156,False,8.004455214378106
Training,19,42,159,False,2.804965399947732
Training,19,63,161,False,4.535066589550549
Training,19,72,162,False,4.497460936415802
Training,19,88,164,False,3.2551295046685014
Training,57,1,165,False,1.5606601717798214
Training,57,1,166,False,1.8242640687119285
Training,57,1,167,False,1.4142135623730951
Training,57,3,170,False,5.2125643443042575
Training,57,8,173,False,0.65
Training,57,10,176,False,0.0
Training,57,10,177,False,1.85
Validation,8,8,0,False,2.264475098812801
Validation,12,1,2,False,36.33072604219514
Validation,20,0,4,False,4.75
Validation,20,4,5,False,5.383868765752819
Validation,20,13,6,False,2.782311706772593
Validation,20,46,7,False,11.21383757159949
Validation,20,122,9,False,26.30021436927632
Validation,20,122,10,False,1.6338834764831844
Validation,5,31,16,False,3.1111505679495606
Validation,18,6,25,False,6.704488607821898
Validation,18,6,26,False,16.027437665895413
Validation,7,22,30,False,36.03231445852398
Validation,11,0,33,False,8.698667791837362
Validation,11,35,37,False,8.175174147179831
Validation,57,1,42,False,0.565685424949238
Validation,57,1,43,False,3.380107904842967
Training,4,2,1,False,19.432958733192226
Training,4,2,2,False,4.4387583635041645
Training,4,2,3,False,1.7457965904894561
Training,4,2,4,False,4.108109407495948
Training,8,8,6,False,8.676951013519018
Training,8,8,7,False,8.608315666954178
Training,8,8,8,False,49.96184897505155
Training,8,8,9,False,15.842492636331547
Training,8,8,10,False,14.285086623842181
Training,8,13,11,False,120.51360589703036
Training,8,13,12,False,5.5803198158449865
Training,8,13,13,False,6.6954003909657285
Training,20,0,21,False,9.992549881402688
Training,20,0,22,False,23.02607438879344
Training,20,3,24,False,3.525
Training,20,5,25,False,10.553731823576227
Training,20,5,26,False,40.936497562094225
Training,20,7,27,False,5.258561587082074
Training,20,9,28,False,158.76833901618716
Training,20,12,30,False,16.94385720340241
Training,20,12,31,False,5.056066017177981
Training,20,12,32,False,1.8816649981363995
Training,20,12,33,False,7.132736955525962
Training,20,12,34,False,9.271905264933128
Training,20,12,35,False,3.208819512857366
Training,20,12,36,False,6.2127894780776165
Training,20,12,37,False,15.440020212963375
Training,20,12,38,False,6.528883305855437
Training,20,13,39,False,10.67059871696527
Training,20,13,40,False,33.37293684868082
Training,20,15,41,False,14.852906234430566
Training,20,16,42,False,13.744768807148947
Training,20,16,43,False,1.6125703849682211
Training,20,16,44,False,9.36224973359121
Training,20,19,45,False,18.92620221230174
Training,20,55,49,False,12.019278316690835
Training,20,122,57,False,67.02423034442826
Training,84,2,58,False,6.244269737903764
Training,84,3,59,False,9.85481639031438
Training,84,5,60,False,1.725
Training,84,14,64,False,4.203137098473719
Training,84,14,65,False,41.6655045183726
Training,84,48,69,False,30.27787457770352
Training,5,31,77,False,7.514461088739035
Training,9,16,82,False,40.34186285683835
Training,6,12,97,False,98.05711070796698
Training,10,0,98,False,3.063304146586118
Training,10,0,99,False,1.325
Training,10,0,100,False,1.7777628566959969
Training,10,0,101,False,6.084797705846036
Training,18,1,105,False,11.906959620635776
Training,18,2,106,False,3.652166833228293
Training,18,2,107,False,2.7737886295623917
Training,18,2,108,False,4.822833435448944
Training,18,2,109,False,1.8531152949374525
Training,18,3,110,False,24.990158754326956
Training,18,3,111,False,3.3603553390593275
Training,18,3,112,False,4.335546845699275
Training,18,3,113,False,3.2194134658422557
Training,18,6,114,False,16.732905497031794
Training,18,16,115,False,34.976496617734576
Training,3,0,120,False,17.875197240288205
Training,3,1,121,False,15.897887814420304
Training,7,11,124,False,70.57262113940735
Training,11,0,138,False,10.975066711622128
Training,11,0,139,False,10.360355339059328
Training,11,0,140,False,7.991038265451786
Training,11,0,141,False,26.91837308060958
Training,11,28,145,False,18.887181150269008
Training,11,39,149,False,6.696603452120108
Training,11,43,151,False,32.49493279845682
Training,11,51,153,False,8.64799697447366
Training,15,2,154,False,70.47697083995419
Training,15,18,156,False,9.678584750127817
Training,19,42,159,False,35.68110096432527
Training,19,63,161,False,4.903317368043909
Training,19,72,162,False,10.471246036864718
Training,19,88,164,False,4.59804304968424
Training,57,1,165,False,0.875
Training,57,1,166,False,0.0
Training,57,1,167,False,0.0
Training,57,3,170,False,0.8958203932499369
Training,57,8,173,False,1.0266123775561495
Training,57,10,176,False,1.4038582233137678
Training,57,10,177,False,3.7119362390373625
Validation,8,8,0,False,4.015715449058712
Validation,12,1,2,False,36.45458233616929
Validation,20,0,4,False,5.699738392567584
Validation,20,4,5,False,5.383868765752819
Validation,20,13,6,False,6.1674716421250295
Validation,20,46,7,False,28.053671608493367
Validation,20,122,9,False,28.243041646606947
Validation,20,122,10,False,1.4142135623730951
Validation,5,31,16,False,2.6048892854247208
Validation,18,6,25,False,6.328890824977496
Validation,18,6,26,False,8.702415758561246
Validation,7,22,30,False,33.07354725816174
Validation,11,0,33,False,10.507484117055105
Validation,11,35,37,False,1.4540343064681935
Validation,57,1,42,False,1.3788582233137678
Validation,57,1,43,False,3.024105113434391
Training,4,2,1,False,23.622350409710627
Training,4,2,2,False,6.6395867613517465
Training,4,2,3,False,1.5191842129333064
Training,4,2,4,False,2.05
Training,8,8,6,False,5.972606312995206
Training,8,8,7,False,8.34892444382223
